Array Size,Gops/s
3592192, 60.97072701555871
3608576, 61.553535181236676
3624960, 60.9948866557607
3641344, 60.604893203883506
3657728, 61.877228794730975
3674112, 61.47872405695895
3690496, 61.18410421820687
3706880, 60.789298738913295
3723264, 59.87776642411618
3739648, 61.76163507151152
3756032, 60.91654237816765
3772416, 61.769859718176804
3788800, 61.459140497393996
3805184, 53.1205450002094
3821568, 60.18064228529621
3837952, 61.374184362266476
3854336, 59.95857090144069
3870720, 60.08102444703143
3887104, 59.76941646805567
3903488, 60.938031755626426
3919872, 60.268634686346864
3936256, 58.042593651001496
3952640, 60.30881904180654
3969024, 59.30700431060245
3985408, 60.585378786312546
4001792, 56.16960771986257
4018176, 59.816242072983144
4034560, 59.463845858601374
4050944, 59.21289322176456
4067328, 60.667075191325026
4083712, 59.542276564024505
